,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,Can be used to estimate how strong lake erie is releasing toxins in that given day,,,,
41,-82.5,2018,305,0.7387618235,0.00001217572814,,,,
41.5,-83.75,2018,305,1.151628999,0.00003646532549,,,,
41.5,-83.125,2018,305,1.942948317,0.00009666584382,,,,
41.5,-82.5,2018,305,2.839107266,0.000188583561,,,,
42,-83.75,2018,305,0.5914221977,0.000009616888411,,,,
42,-83.125,2018,305,1.414451714,0.00005214298972,,,,
42,-82.5,2018,305,2.344623245,0.0001351976707,,,,
42.5,-83.75,2018,305,0.2623021916,0.000001909997726,,,,
42.5,-83.125,2018,305,0.3378933148,0.000003100644744,,,,
42.5,-82.5,2018,305,0.4876039724,0.000006296842158,,,,
41,-83.75,2018,306,0.2289139415,0.000001610577753,,,,
41,-83.125,2018,306,0.2319817639,0.000001549156678,,,,
41,-82.5,2018,306,0.2110499681,0.000001210180282,,,,
41.5,-83.75,2018,306,0.3368918382,0.000003477713368,,,,
41.5,-83.125,2018,306,0.4933715895,0.000006747146087,,,,
41.5,-82.5,2018,306,0.5272685928,0.000007210707503,,,,
42,-83.75,2018,306,0.4888585844,0.000007374040157,,,,
42,-83.125,2018,306,0.8393263959,0.00001977324122,,,,
42,-82.5,2018,306,1.204694389,0.00003878489799,,,,
42.5,-83.75,2018,306,0.4000835239,0.000005092343829,,,,
42.5,-83.125,2018,306,0.6265060895,0.00001185824255,,,,
42.5,-82.5,2018,306,0.9242023378,0.00002510361956,,,,
41,-83.75,2018,307,0.1501575193,0.0000007482712489,,,,
41,-83.125,2018,307,0.1999178703,0.000001300252455,,,,
41,-82.5,2018,307,0.2622131649,0.000002183292178,,,,
41.5,-83.75,2018,307,0.1516299557,0.0000007848703502,,,,
41.5,-83.125,2018,307,0.2947779167,0.000002814542938,,,,
41.5,-82.5,2018,307,0.6128274845,0.00001145019753,,,,
42,-83.75,2018,307,0.206301242,0.000001541083037,,,,
42,-83.125,2018,307,0.4565300081,0.000007030042841,,,,
42,-82.5,2018,307,0.8475188177,0.00002275433825,,,,
42.5,-83.75,2018,307,0.2173363513,0.000001869801684,,,,
42.5,-83.125,2018,307,0.3255194138,0.00000402426181,,,,
42.5,-82.5,2018,307,0.4386431073,0.000006801061857,,,,
41,-83.75,2018,308,0.9003265709,0.00002292736224,,,,
41,-83.125,2018,308,0.7364641662,0.00001562758568,,,,
41,-82.5,2018,308,0.5499504056,0.000008942531584,,,,
41.5,-83.75,2018,308,0.6973259545,0.00001354278091,,,,
41.5,-83.125,2018,308,0.8365642076,0.00001888502984,,,,
41.5,-82.5,2018,308,1.24471563,0.00004141786791,,,,
42,-83.75,2018,308,0.9987223853,0.00002697050085,,,,
42,-83.125,2018,308,1.233360237,0.00003992767296,,,,
42,-82.5,2018,308,1.394145838,0.00005139442469,,,,
42.5,-83.75,2018,308,1.229234759,0.00004459704827,,,,
42.5,-83.125,2018,308,0.949675072,0.00002609645707,,,,
42.5,-82.5,2018,308,0.8014929595,0.00001899655341,,,,
41,-83.75,2018,309,0.9401378688,0.00001790971788,,,,
41,-83.125,2018,309,1.178560667,0.0000277650798,,,,
41,-82.5,2018,309,1.212924797,0.00002980440727,,,,
41.5,-83.75,2018,309,0.7124012386,0.00001067200493,,,,
41.5,-83.125,2018,309,0.9003557917,0.00001639018798,,,,
41.5,-82.5,2018,309,1.681842778,0.00005627016674,,,,
42,-83.75,2018,309,0.6720065572,0.00001013668062,,,,
42,-83.125,2018,309,0.9360827768,0.00001841379474,,,,
42,-82.5,2018,309,1.862940232,0.00006867627393,,,,
42.5,-83.75,2018,309,0.7485799262,0.00001345002016,,,,
42.5,-83.125,2018,309,0.9220712767,0.00001896184203,,,,
42.5,-82.5,2018,309,1.257643967,0.00003279144286,,,,
41,-83.75,2018,310,4.568392035,0.000491675747,,,,
41,-83.125,2018,310,4.838899847,0.0005289151285,,,,
41,-82.5,2018,310,5.598885037,0.0006705879661,,,,
41.5,-83.75,2018,310,5.705800169,0.0007832211648,,,,
41.5,-83.125,2018,310,7.134663729,0.00117182719,,,,
41.5,-82.5,2018,310,9.395871583,0.001890359439,,,,
42,-83.75,2018,310,6.477995197,0.0009997569701,,,,
42,-83.125,2018,310,9.156575189,0.001908477714,,,,
42,-82.5,2018,310,12.72849924,0.003445430638,,,,
42.5,-83.75,2018,310,6.417245553,0.0009663926722,,,,
42.5,-83.125,2018,310,7.989375412,0.001456929998,,,,
42.5,-82.5,2018,310,9.837539172,0.0021099865,,,,
41,-83.75,2018,311,0.5831502936,0.0000145015463,,,,
41,-83.125,2018,311,0.5149948951,0.00001099646417,,,,
41,-82.5,2018,311,0.6441017535,0.00001601726262,,,,
41.5,-83.75,2018,311,0.7432648738,0.00002275978582,,,,
41.5,-83.125,2018,311,1.211929535,0.00005573083821,,,,
41.5,-82.5,2018,311,2.444021267,0.0002007263544,,,,
42,-83.75,2018,311,0.8917074206,0.00003183644025,,,,
42,-83.125,2018,311,1.889145713,0.0001271741719,,,,
42,-82.5,2018,311,3.549378815,0.0004124641986,,,,
42.5,-83.75,2018,311,1.041635179,0.00004419081969,,,,
42.5,-83.125,2018,311,1.322915873,0.00006775881232,,,,
42.5,-82.5,2018,311,1.827137714,0.0001197454412,,,,
41,-83.75,2018,312,0.04780193157,0.0000001027706576,,,,
41,-83.125,2018,312,0.04936247599,0.0000001100676645,,,,
41,-82.5,2018,312,0.05755014738,0.0000001479190788,,,,
41.5,-83.75,2018,312,0.04290051211,0.00000008143875166,,,,
41.5,-83.125,2018,312,0.08491325552,0.0000003071928544,,,,
41.5,-82.5,2018,312,0.1700442725,0.00000114552791,,,,
42,-83.75,2018,312,0.05504838186,0.0000001366258908,,,,
42,-83.125,2018,312,0.1325804407,0.0000007327129656,,,,
42,-82.5,2018,312,0.2190597491,0.000001869334682,,,,
42.5,-83.75,2018,312,0.05452820481,0.0000001401518882,,,,
42.5,-83.125,2018,312,0.07969778761,0.0000002853107314,,,,
42.5,-82.5,2018,312,0.1242417243,0.0000006491978193,,,,
41,-83.75,2018,313,0.5395452717,0.00001188374988,,,,
41,-83.125,2018,313,0.5998220641,0.00001430279786,,,,
41,-82.5,2018,313,0.6509484291,0.00001628422899,,,,
41.5,-83.75,2018,313,0.4421388943,0.00000789210342,,,,
41.5,-83.125,2018,313,0.9503134687,0.00003338619244,,,,
41.5,-82.5,2018,313,1.906256312,0.0001232570021,,,,
42,-83.75,2018,313,0.483891057,0.00000939765762,,,,
42,-83.125,2018,313,1.18723167,0.00005036767352,,,,
42,-82.5,2018,313,2.062986325,0.0001401172051,,,,
42.5,-83.75,2018,313,0.3806550072,0.000006231579874,,,,
42.5,-83.125,2018,313,0.6035037912,0.00001465281897,,,,
42.5,-82.5,2018,313,0.8090393078,0.00002422249863,,,,
41,-83.75,2018,314,0.607814973,0.00002618267242,,,,
41,-83.125,2018,314,0.6536145594,0.00002961009439,,,,
41,-82.5,2018,314,0.8711279536,0.00004861249473,,,,
41.5,-83.75,2018,314,0.8622007478,0.00004788839288,,,,
41.5,-83.125,2018,314,1.531544321,0.0001327855726,,,,
41.5,-82.5,2018,314,3.00106832,0.0004378002356,,,,
42,-83.75,2018,314,0.9199013016,0.00004826267266,,,,
42,-83.125,2018,314,1.964061351,0.000188532811,,,,
42,-82.5,2018,314,3.267837543,0.0004801085649,,,,
42.5,-83.75,2018,314,0.7083540034,0.00002884368116,,,,
42.5,-83.125,2018,314,0.9423189188,0.00004943881418,,,,
42.5,-82.5,2018,314,1.353110343,0.00009988963078,,,,
41,-83.75,2018,315,0.1005996119,0.0000006147087112,,,,
41,-83.125,2018,315,0.09150417528,0.0000005010320952,,,,
41,-82.5,2018,315,0.0710097951,0.000000293655111,,,,
41.5,-83.75,2018,315,0.1303912045,0.000001007477668,,,,
41.5,-83.125,2018,315,0.207833353,0.000002315531341,,,,
41.5,-82.5,2018,315,0.3480424251,0.000005736178853,,,,
42,-83.75,2018,315,0.1715857274,0.000001677424118,,,,
42,-83.125,2018,315,0.3650275561,0.00000651567926,,,,
42,-82.5,2018,315,0.5615970791,0.00001388248862,,,,
42.5,-83.75,2018,315,0.1436301138,0.000001186123811,,,,
42.5,-83.125,2018,315,0.1983501344,0.000002111435037,,,,
42.5,-82.5,2018,315,0.2573585646,0.000003299539073,,,,
41,-83.75,2018,316,0.01179286617,0.000000006718425083,,,,
41,-83.125,2018,316,0.01004625816,0.000000004938574745,,,,
41,-82.5,2018,316,0.006265751601,0.000000001937792171,,,,
41.5,-83.75,2018,316,0.01434706747,0.000000009578660841,,,,
41.5,-83.125,2018,316,0.0231587534,0.00000002390952354,,,,
41.5,-82.5,2018,316,0.02946835538,0.00000003737714261,,,,
42,-83.75,2018,316,0.02682971174,0.00000003259562355,,,,
42,-83.125,2018,316,0.05316613644,0.00000011998866,,,,
42,-82.5,2018,316,0.06683006841,0.0000001819382506,,,,
42.5,-83.75,2018,316,0.03372948875,0.00000005194743309,,,,
42.5,-83.125,2018,316,0.04389702181,0.00000008546212654,,,,
42.5,-82.5,2018,316,0.04831294438,0.00000009887838138,,,,
41,-83.75,2018,317,0.225951192,0.000002834434023,,,,
41,-83.125,2018,317,0.2544430124,0.000003381766315,,,,
41,-82.5,2018,317,0.2994127711,0.000004301871516,,,,
41.5,-83.75,2018,317,0.2380614349,0.000003278816516,,,,
41.5,-83.125,2018,317,0.5429481288,0.00001483366201,,,,
41.5,-82.5,2018,317,1.051433422,0.00004715747322,,,,
42,-83.75,2018,317,0.308214598,0.00000561077659,,,,
42,-83.125,2018,317,0.7882174814,0.00003095134606,,,,
42,-82.5,2018,317,1.324773267,0.00007603493307,,,,
42.5,-83.75,2018,317,0.2707162973,0.000004644382426,,,,
42.5,-83.125,2018,317,0.4221098954,0.00001043441292,,,,
42.5,-82.5,2018,317,0.6173621355,0.00001965701146,,,,
41,-83.75,2018,318,0.02521973137,0.0000000431914658,,,,
41,-83.125,2018,318,0.03454764319,0.00000008179166518,,,,
41,-82.5,2018,318,0.07375119624,0.0000003675200547,,,,
41.5,-83.75,2018,318,0.01851017136,0.00000002314468207,,,,
41.5,-83.125,2018,318,0.06055531148,0.0000002355843651,,,,
41.5,-82.5,2018,318,0.2111024409,0.000002590724194,,,,
42,-83.75,2018,318,0.02770602269,0.00000005326451514,,,,
42,-83.125,2018,318,0.10455459,0.0000006921060477,,,,
42,-82.5,2018,318,0.2316585799,0.000003190630092,,,,
42.5,-83.75,2018,318,0.03620402613,0.0000000996904841,,,,
42.5,-83.125,2018,318,0.05727190491,0.0000002465380784,,,,
42.5,-82.5,2018,318,0.103809905,0.000000782064113,,,,
41,-83.75,2018,319,0.194100771,0.000001724889466,,,,
41,-83.125,2018,319,0.2091629281,0.000001997090042,,,,
41,-82.5,2018,319,0.2606077603,0.000003128454458,,,,
41.5,-83.75,2018,319,0.1693984746,0.00000130887034,,,,
41.5,-83.125,2018,319,0.4019959309,0.000006850867699,,,,
41.5,-82.5,2018,319,0.9091222865,0.00003298326069,,,,
42,-83.75,2018,319,0.1850288037,0.000001528001782,,,,
42,-83.125,2018,319,0.597208981,0.00001415472484,,,,
42,-82.5,2018,319,1.182021944,0.00005222112891,,,,
42.5,-83.75,2018,319,0.1544634082,0.000001096174143,,,,
42.5,-83.125,2018,319,0.2319611732,0.000002303405256,,,,
42.5,-82.5,2018,319,0.4029346849,0.000006685644331,,,,
41,-83.75,2018,320,0.7078435406,0.00002191923371,,,,
41,-83.125,2018,320,0.7665812576,0.00002564785232,,,,
41,-82.5,2018,320,0.9433557165,0.00003841278708,,,,
41.5,-83.75,2018,320,0.8088909676,0.00002811275822,,,,
41.5,-83.125,2018,320,1.511261873,0.00009211212316,,,,
41.5,-82.5,2018,320,2.870375751,0.0003065354611,,,,
42,-83.75,2018,320,0.8842455233,0.00003311958248,,,,
42,-83.125,2018,320,2.068335203,0.0001642318582,,,,
42,-82.5,2018,320,3.66286514,0.0004813295743,,,,
42.5,-83.75,2018,320,0.8433411524,0.00003076028543,,,,
42.5,-83.125,2018,320,1.15739529,0.0000559194963,,,,
42.5,-82.5,2018,320,1.439792304,0.00008225156263,,,,
41,-83.75,2018,321,0.0420313281,0.00000007679498335,,,,
41,-83.125,2018,321,0.05092841373,0.0000001108363953,,,,
41,-82.5,2018,321,0.06275253297,0.0000001669721769,,,,
41.5,-83.75,2018,321,0.06180300549,0.000000162565239,,,,
41.5,-83.125,2018,321,0.124594837,0.0000006268368562,,,,
41.5,-82.5,2018,321,0.2836834228,0.000003089636149,,,,
42,-83.75,2018,321,0.07557798514,0.0000002621143674,,,,
42,-83.125,2018,321,0.1979747046,0.000001662001141,,,,
42,-82.5,2018,321,0.4249615975,0.000007242251619,,,,
42.5,-83.75,2018,321,0.07209470563,0.000000258092399,,,,
42.5,-83.125,2018,321,0.1205991376,0.0000007042870818,,,,
42.5,-82.5,2018,321,0.2168024116,0.000002152876739,,,,
41,-83.75,2018,322,0.02035275488,0.00000001633937328,,,,
41,-83.125,2018,322,0.02271121643,0.00000002040051091,,,,
41,-82.5,2018,322,0.02319262669,0.000000021498093,,,,
41.5,-83.75,2018,322,0.01571964752,0.000000009789489824,,,,
41.5,-83.125,2018,322,0.02697450715,0.00000002742916694,,,,
41.5,-82.5,2018,322,0.03743596744,0.00000005167241567,,,,
42,-83.75,2018,322,0.01453649424,0.000000009052675148,,,,
42,-83.125,2018,322,0.02485643303,0.00000002451409167,,,,
42,-82.5,2018,322,0.02263944415,0.00000001970108222,,,,
42.5,-83.75,2018,322,0.01607630004,0.00000001248988207,,,,
42.5,-83.125,2018,322,0.01539465793,0.00000001100351829,,,,
42.5,-82.5,2018,322,0.01461898895,0.000000009593134324,,,,
41,-83.75,2018,323,0.006465098698,0.000000001713167813,,,,
41,-83.125,2018,323,0.009269386806,0.000000003392602223,,,,
41,-82.5,2018,323,0.01329504593,0.000000007041396375,,,,
41.5,-83.75,2018,323,0.01173689589,0.000000006102325723,,,,
41.5,-83.125,2018,323,0.01205900093,0.000000006040433649,,,,
41.5,-82.5,2018,323,0.01665740418,0.00000001093076384,,,,
42,-83.75,2018,323,0.03884519966,0.00000007097364265,,,,
42,-83.125,2018,323,0.0575304532,0.0000001444663417,,,,
42,-82.5,2018,323,0.07249793171,0.0000002207991455,,,,
42.5,-83.75,2018,323,0.06233974576,0.0000001877743757,,,,
42.5,-83.125,2018,323,0.06036655701,0.0000001719606692,,,,
42.5,-82.5,2018,323,0.05993385111,0.0000001650323257,,,,
41,-83.75,2018,324,0.165835285,0.000001426724491,,,,
41,-83.125,2018,324,0.1598391759,0.000001309140518,,,,
41,-82.5,2018,324,0.1692382117,0.000001420757776,,,,
41.5,-83.75,2018,324,0.1893037036,0.000001924181763,,,,
41.5,-83.125,2018,324,0.3833513337,0.000007255912067,,,,
41.5,-82.5,2018,324,0.6571089969,0.00001912388989,,,,
42,-83.75,2018,324,0.2915361994,0.000004772644726,,,,
42,-83.125,2018,324,0.6723785736,0.0000223733729,,,,
42,-82.5,2018,324,0.9691235885,0.00004217186118,,,,
42.5,-83.75,2018,324,0.394255325,0.000009288050134,,,,
42.5,-83.125,2018,324,0.513946532,0.00001487244371,,,,
42.5,-82.5,2018,324,0.5345606315,0.00001468938059,,,,
41,-83.75,2018,325,0.2828969021,0.000004446612281,,,,
41,-83.125,2018,325,0.3126331653,0.000005435144007,,,,
41,-82.5,2018,325,0.4698905684,0.00001210832345,,,,
41.5,-83.75,2018,325,0.3276937694,0.000006405032288,,,,
41.5,-83.125,2018,325,0.6559329521,0.00002418060994,,,,
41.5,-82.5,2018,325,1.42685183,0.0001017267018,,,,
42,-83.75,2018,325,0.381251549,0.000009256627732,,,,
42,-83.125,2018,325,0.8914512607,0.00004565950103,,,,
42,-82.5,2018,325,1.903050863,0.0001863666522,,,,
42.5,-83.75,2018,325,0.3675820026,0.00000958422618,,,,
42.5,-83.125,2018,325,0.5102195042,0.00001811877435,,,,
42.5,-82.5,2018,325,0.9344930919,0.0000548962652,,,,
41,-83.75,2018,326,0.1635823951,0.000001822518653,,,,
41,-83.125,2018,326,0.1228389245,0.000001048239408,,,,
41,-82.5,2018,326,0.1016459057,0.0000007464965708,,,,
41.5,-83.75,2018,326,0.1759739929,0.000002305504584,,,,
41.5,-83.125,2018,326,0.2182695111,0.000003269749086,,,,
41.5,-82.5,2018,326,0.3083007905,0.000006025981273,,,,
42,-83.75,2018,326,0.2435569781,0.000004580238905,,,,
42,-83.125,2018,326,0.3856108778,0.00001011354112,,,,
42,-82.5,2018,326,0.4809047502,0.00001472596042,,,,
42.5,-83.75,2018,326,0.1516087412,0.000002029482314,,,,
42.5,-83.125,2018,326,0.1761218283,0.000002638362931,,,,
42.5,-82.5,2018,326,0.205283209,0.000003498463535,,,,
41,-83.75,2018,327,0.7844200256,0.00002429051744,,,,
41,-83.125,2018,327,0.8362479085,0.00002859504514,,,,
41,-82.5,2018,327,0.6208971335,0.00001676732885,,,,
41.5,-83.75,2018,327,0.5175359916,0.00001077758194,,,,
41.5,-83.125,2018,327,0.8083857503,0.00002588226232,,,,
41.5,-82.5,2018,327,1.337890927,0.00007120617672,,,,
42,-83.75,2018,327,0.4695368921,0.000009002513742,,,,
42,-83.125,2018,327,0.8796619972,0.00002975415787,,,,
42,-82.5,2018,327,1.483816656,0.00008358453669,,,,
42.5,-83.75,2018,327,0.7326340786,0.00002243425635,,,,
42.5,-83.125,2018,327,0.732094181,0.00002154975123,,,,
42.5,-82.5,2018,327,0.8758884028,0.00003077150828,,,,
41,-83.75,2018,328,1.569454991,0.0000679506462,,,,
41,-83.125,2018,328,1.690087026,0.0000804607741,,,,
41,-82.5,2018,328,1.520660009,0.00006958037874,,,,
41.5,-83.75,2018,328,1.434503505,0.00005751290012,,,,
41.5,-83.125,2018,328,1.912379895,0.0001027561554,,,,
41.5,-82.5,2018,328,2.853270467,0.000234337805,,,,
42,-83.75,2018,328,1.134622179,0.00003775451228,,,,
42,-83.125,2018,328,1.737307589,0.00008727859206,,,,
42,-82.5,2018,328,3.287576196,0.0003030969383,,,,
42.5,-83.75,2018,328,1.01148249,0.00003114703375,,,,
42.5,-83.125,2018,328,1.318693173,0.00005124381042,,,,
42.5,-82.5,2018,328,2.051718299,0.0001194138368,,,,
41,-83.75,2018,329,0.2117821806,0.000001329348469,,,,
41,-83.125,2018,329,0.1884870617,0.000001051368134,,,,
41,-82.5,2018,329,0.159433827,0.000000771960273,,,,
41.5,-83.75,2018,329,0.1931674063,0.000001148782355,,,,
41.5,-83.125,2018,329,0.2559082316,0.00000197729463,,,,
41.5,-82.5,2018,329,0.3095378155,0.000002817823605,,,,
42,-83.75,2018,329,0.228711096,0.00000175235552,,,,
42,-83.125,2018,329,0.2879462342,0.000002663471243,,,,
42,-82.5,2018,329,0.3783311201,0.000004343657128,,,,
42.5,-83.75,2018,329,0.2174157259,0.000001766053343,,,,
42.5,-83.125,2018,329,0.2589106521,0.000002394895277,,,,
42.5,-82.5,2018,329,0.2850445833,0.000002743152018,,,,
41,-83.75,2018,330,1.235262281,0.00005568063615,,,,
41,-83.125,2018,330,1.764134994,0.0001100089881,,,,
41,-82.5,2018,330,2.211778492,0.0001668429486,,,,
41.5,-83.75,2018,330,1.790104788,0.000127066842,,,,
41.5,-83.125,2018,330,1.661140999,0.00009940312049,,,,
41.5,-82.5,2018,330,2.964938908,0.0002892014359,,,,
42,-83.75,2018,330,3.352067749,0.0004855428853,,,,
42,-83.125,2018,330,3.883976876,0.0005807977973,,,,
42,-82.5,2018,330,3.439576302,0.0003981902417,,,,
42.5,-83.75,2018,330,3.24204594,0.0004813982667,,,,
42.5,-83.125,2018,330,3.862005407,0.0006386703048,,,,
42.5,-82.5,2018,330,4.554631237,0.00080060036,,,,
41,-83.75,2018,331,0.6137511219,0.00002274600202,,,,
41,-83.125,2018,331,0.6625173675,0.0000258800179,,,,
41,-82.5,2018,331,0.8912766118,0.00004609242194,,,,
41.5,-83.75,2018,331,0.470159475,0.0000130698878,,,,
41.5,-83.125,2018,331,1.02313772,0.00005899704221,,,,
41.5,-82.5,2018,331,2.229278475,0.0002590587276,,,,
42,-83.75,2018,331,0.6084900554,0.00002219425404,,,,
42,-83.125,2018,331,1.546622729,0.0001307964178,,,,
42,-82.5,2018,331,2.658838796,0.0003571223597,,,,
42.5,-83.75,2018,331,0.6720411348,0.00002822138392,,,,
42.5,-83.125,2018,331,1.008618307,0.00006063456864,,,,
42.5,-82.5,2018,331,1.513547808,0.0001285330273,,,,
41,-83.75,2018,332,0.1960705446,0.000002777826011,,,,
41,-83.125,2018,332,0.2772307008,0.000005453437823,,,,
41,-82.5,2018,332,0.5249759157,0.00001884378761,,,,
41.5,-83.75,2018,332,0.2428790503,0.000004029940849,,,,
41.5,-83.125,2018,332,0.5400631784,0.00001816806955,,,,
41.5,-82.5,2018,332,1.397892149,0.0001100580005,,,,
42,-83.75,2018,332,0.2889664428,0.000005469434732,,,,
42,-83.125,2018,332,0.8114456974,0.00003768732317,,,,
42,-82.5,2018,332,1.720420855,0.0001560527626,,,,
42.5,-83.75,2018,332,0.307898338,0.000006212812704,,,,
42.5,-83.125,2018,332,0.5011677179,0.00001560619296,,,,
42.5,-82.5,2018,332,0.8755997214,0.00004463165609,,,,
41,-83.75,2018,333,0.1522580541,0.000001166581972,,,,
41,-83.125,2018,333,0.1827466192,0.000001703892041,,,,
41,-82.5,2018,333,0.1583370971,0.000001329242726,,,,
41.5,-83.75,2018,333,0.09485637244,0.0000004637229101,,,,
41.5,-83.125,2018,333,0.1396541574,0.0000009741130059,,,,
41.5,-82.5,2018,333,0.2467750268,0.000002940591652,,,,
42,-83.75,2018,333,0.07835328797,0.000000324023516,,,,
42,-83.125,2018,333,0.1330651728,0.000000873116408,,,,
42,-82.5,2018,333,0.2268847151,0.000002415185341,,,,
42.5,-83.75,2018,333,0.06987132588,0.0000002746294944,,,,
42.5,-83.125,2018,333,0.06619016396,0.0000002344700708,,,,
42.5,-82.5,2018,333,0.07455047298,0.0000002930208987,,,,
41,-83.75,2018,334,0.008450280064,0.000000002670229893,,,,
41,-83.125,2018,334,0.01001465124,0.000000003741212293,,,,
41,-82.5,2018,334,0.007893345047,0.000000002337380007,,,,
41.5,-83.75,2018,334,0.005051209813,0.000000001034201984,,,,
41.5,-83.125,2018,334,0.007658317921,0.000000002317739182,,,,
41.5,-82.5,2018,334,0.0147056884,0.00000000822767223,,,,
42,-83.75,2018,334,0.004381832332,0.0000000008332709591,,,,
42,-83.125,2018,334,0.009519703295,0.000000003703654209,,,,
42,-82.5,2018,334,0.01390635932,0.000000007640234382,,,,
42.5,-83.75,2018,334,0.003695572608,0.0000000006190877369,,,,
42.5,-83.125,2018,334,0.004747507544,0.000000000972020942,,,,
42.5,-82.5,2018,334,0.003701490492,0.0000000005733250359,,,,
41,-83.75,2018,335,0.8048099548,0.00001977606833,,,,
41,-83.125,2018,335,0.8560463946,0.00002284959295,,,,
41,-82.5,2018,335,0.8543196634,0.00002388640431,,,,
41.5,-83.75,2018,335,0.6208142443,0.00001284732163,,,,
41.5,-83.125,2018,335,0.9413323611,0.00002850283076,,,,
41.5,-82.5,2018,335,1.589838884,0.00008064758374,,,,
42,-83.75,2018,335,0.8367325006,0.0000242131355,,,,
42,-83.125,2018,335,1.391243766,0.00006302622644,,,,
42,-82.5,2018,335,1.809635146,0.0001043487294,,,,
42.5,-83.75,2018,335,0.9492347298,0.00003299036277,,,,
42.5,-83.125,2018,335,0.9352485948,0.00003061230856,,,,
42.5,-82.5,2018,335,0.9955132802,0.00003497414174,,,,
41,-83.75,2018,336,3.110510285,0.0002198268175,,,,
41,-83.125,2018,336,2.979640576,0.0001970351409,,,,
41,-82.5,2018,336,2.612808761,0.0001506620133,,,,
41.5,-83.75,2018,336,2.260460495,0.0001203078264,,,,
41.5,-83.125,2018,336,2.534995579,0.0001516948117,,,,
41.5,-82.5,2018,336,3.018357785,0.0002161357811,,,,
42,-83.75,2018,336,1.15145527,0.00003408666118,,,,
42,-83.125,2018,336,1.665747492,0.00006995062808,,,,
42,-82.5,2018,336,2.71912417,0.0001798079333,,,,
42.5,-83.75,2018,336,0.6520789583,0.00001194825003,,,,
42.5,-83.125,2018,336,0.9997519644,0.00002576199857,,,,
42.5,-82.5,2018,336,1.484141934,0.00005355836459,,,,
41,-83.75,2018,337,0.3823909907,0.000005848082963,,,,
41,-83.125,2018,337,0.4680068342,0.000008575437988,,,,
41,-82.5,2018,337,0.6692697531,0.00001694267207,,,,
41.5,-83.75,2018,337,0.3864803889,0.000006242074496,,,,
41.5,-83.125,2018,337,0.7101847257,0.00001997106331,,,,
41.5,-82.5,2018,337,1.518444433,0.00008433750928,,,,
42,-83.75,2018,337,0.4814067301,0.00001021533059,,,,
42,-83.125,2018,337,1.001025297,0.00004076105219,,,,
42,-82.5,2018,337,1.946754303,0.0001406240262,,,,
