WeatherCloud Data Compiled-LEC,,,,,,,,,,,,,,,,,
Location ,"Lake Erie Center, Oregon, OH ",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date (America/New_York),tempin (°C),temp (°C),chill (°C),dewin (°C),dew (°C),heatin (°C),heat (°C),humin (%),hum (%),wspdhi (mph),wspdavg (mph),wdiravg (°),bar (mmHg),rain (mm),rainrate (mm/h),solarrad (W/m²),uvi
6/1/25 23:50,21.5,12.3,12.3,,5.9,,,36,65,1.6,1.6,180,761.7,0,0,,
6/2/25 0:00,21.2,12.2,12.2,,5.9,,,36,66,2.2,2.2,180,762,0,0,,
6/2/25 0:10,21.6,12.2,12.2,,6.2,,,36,67,2,2,180,762.1,0,0,,
6/2/25 0:20,21.3,12,12,,6.2,,,36,68,2,2,180,762.1,0,0,,
6/2/25 0:30,21.2,11.7,11.7,,6.3,,,37,70,2,2,180,762.1,0,0,,
6/2/25 0:40,21.6,11.5,11.5,,6.2,,,36,70,2.2,2.2,180,762,0,0,,
6/2/25 0:50,,,,,,,,,,,,,,,,,
6/2/25 1:00,,,,,,,,,,,,,,,,,
6/2/25 1:10,21.5,10.7,10.7,,5.8,,,36,72,2.2,2.2,180,762.1,0,0,,
6/2/25 1:20,21.5,10.9,10.9,,6,,,36,72,2.2,2.2,180,762.1,0,0,,
6/2/25 1:30,20.9,10.9,10.9,,6,,,36,72,1.1,1.1,180,762.2,0,0,,
6/2/25 1:40,21.3,10.8,10.8,,6.1,,,36,73,1.3,1.3,180,762.2,0,0,,
6/2/25 1:50,21.5,10.6,10.6,,5.1,,,36,69,1.1,1.1,180,762.2,0,0,,
6/2/25 2:00,21.3,10.9,10.9,,5.8,,,36,71,1.1,1.1,180,762.4,0,0,,
6/2/25 2:10,21,11.2,11.2,,5.8,,,36,70,0,0,180,762.3,0,0,,
6/2/25 2:20,21.3,11.5,11.5,,6.2,,,36,70,0,0,180,762.3,0,0,,
6/2/25 2:30,21.4,11.7,11.7,,6.6,,,36,71,1.3,1.3,180,762.3,0,0,,
6/2/25 2:40,21.5,11.5,11.5,,6.2,,,36,70,1.6,1.6,292,762.5,0,0,,
6/2/25 2:50,20.9,11.8,11.8,,6,,,36,68,1.1,1.1,315,762.5,0,0,,
6/2/25 3:00,21.1,12.2,12.2,,6.2,,,36,67,0,0,315,762.6,0,0,,
6/2/25 3:10,21.3,12.1,12.1,,6.6,,,36,69,0,0,315,762.5,0,0,,
6/2/25 3:20,21.3,11.6,11.6,,6.8,,,36,73,0,0,315,762.5,0,0,,
6/2/25 3:30,21.3,11.2,11.2,,7.3,,,36,77,1.6,1.6,315,762.5,0,0,,
6/2/25 3:40,21.2,10.5,10.5,,6.8,,,36,78,1.3,1.3,315,762.5,0,0,,
6/2/25 3:50,20.9,9.8,9.8,,6.7,,,37,81,0,0,315,762.5,0,0,,
6/2/25 4:00,21.1,9.6,9.6,,6.2,,,37,80,1.1,1.1,315,762.4,0,0,,
6/2/25 4:10,21.2,9.3,9.3,,6.3,,,37,82,0,0,315,762.4,0,0,,
6/2/25 4:20,21.2,9,9,,6.4,,,37,84,1.1,1.1,315,762.4,0,0,,
6/2/25 4:30,21.2,8.8,8.8,,6,,,36,83,1.8,1.8,315,762.6,0,0,,
6/2/25 4:40,21.2,9,9,,6.2,,,36,83,1.3,1.3,315,762.7,0,0,,
6/2/25 4:50,21.1,8.8,8.8,,6.2,,,36,84,0,0,315,762.7,0,0,,
6/2/25 5:00,21,8.7,8.7,,6.1,,,36,84,0,0,315,762.8,0,0,,
6/2/25 5:10,21,8.6,8.6,,6.3,,,36,86,0,0,315,762.7,0,0,,
6/2/25 5:20,,,,,,,,,,,,,,,,,
6/2/25 5:30,,,,,,,,,,,,,,,,,
6/2/25 5:40,21,8.5,8.5,,6.2,,,36,85,1.3,1.3,315,763,0,0,,
6/2/25 5:50,20.9,8.4,8.4,,6.1,,,37,86,0,0,315,763,0,0,,
6/2/25 6:00,20.9,8.3,8.3,,6.3,,,37,87,1.1,1.1,315,763.2,0,0,,
6/2/25 6:10,20.9,8,8,,6.1,,,37,88,1.8,1.8,315,763.3,0,0,,
6/2/25 6:20,20.9,8,8,,6,,,37,87,1.3,1.3,315,763.3,0,0,,
6/2/25 6:30,20.9,8.1,8.1,,6.1,,,37,87,0,0,315,763.5,0,0,,
6/2/25 6:40,20.9,8.5,8.5,,6.2,,,37,85,0,0,315,763.6,0,0,,
6/2/25 6:50,20.9,9,9,,6.2,,,37,83,1.1,1.1,315,763.6,0,0,,
6/2/25 7:00,20.9,9.5,9.5,,6.5,,,37,81,1.3,1.3,315,763.7,0,0,,
6/2/25 7:10,20.9,10,10,,6.5,,,37,79,1.8,1.8,315,763.9,0,0,,
6/2/25 7:20,21,10.8,10.8,,6.7,,,37,76,1.3,1.3,315,763.9,0,0,,
6/2/25 7:30,,,,,,,,,,,,,,,,,
6/2/25 7:40,,,,,,,,,,,,,,,,,
6/2/25 7:50,,,,,,,,,,,,,,,,,
6/2/25 8:00,21.2,12.9,12.9,,7.5,,,37,70,0,0,248,764.2,0,0,,
6/2/25 8:10,21.3,14.1,14.1,,8,,,37,67,0,0,225,764.4,0,0,,
6/2/25 8:20,21.3,14.5,14.5,,8.1,,,37,65,1.8,1.8,225,764.4,0,0,,
6/2/25 8:30,21.3,14.9,14.9,,7.6,,,38,62,1.1,1.1,225,764.5,0,0,,
6/2/25 8:40,21.4,15.7,15.7,,7.4,,,38,58,1.3,1.3,225,764.3,0,0,,
6/2/25 8:50,21.4,16.3,16.3,,7.2,,,38,55,1.6,1.6,225,764.3,0,0,,
6/2/25 9:00,21.5,17.4,17.4,,7.4,,,38,52,1.6,1.6,225,764.5,0,0,,
6/2/25 9:10,21.5,17.2,17.2,,7.5,,,38,53,0,0,202,764.5,0,0,,
6/2/25 9:20,21.6,18.3,18.3,,6.7,,,38,47,1.8,1.8,180,764.5,0,0,,
6/2/25 9:30,21.7,19.1,19.1,,7.5,,,38,47,2.7,2.7,180,764.5,0,0,,
6/2/25 9:40,21.7,19,19,,8.9,,,39,52,1.8,1.8,158,764.3,0,0,,
6/2/25 9:50,21.7,19.1,19.1,,6.8,,,39,45,2.7,2.7,158,764.3,0,0,,
6/2/25 10:00,21.7,19.2,19.2,,7.2,,,39,46,1.6,1.6,202,764.4,0,0,,
6/2/25 10:10,21.8,19.7,19.7,,8.3,,,39,48,4.7,4,202,764.4,0,0,,
6/2/25 10:20,21.8,20.1,20.1,,7.1,,,40,43,2.7,2.7,202,764.4,0,0,,
6/2/25 10:30,21.9,20.6,20.6,,7.6,,,40,43,2.2,2.2,202,764.4,0,0,,
6/2/25 10:40,22,20.7,20.7,,6.2,,,40,39,1.8,1.8,248,764.4,0,0,,
6/2/25 10:50,22,21,21,,6.1,,,40,38,4,3.6,225,764.4,0,0,,
6/2/25 11:00,21.7,21.6,21.6,,5,,,40,34,1.6,1.6,112,764.3,0,0,,
6/2/25 11:10,21.5,21.8,21.8,,4.3,,,40,32,2.5,2.5,225,764.2,0,0,,
6/2/25 11:20,21.5,22.2,22.2,,4.6,,,40,32,2.5,2.5,202,764.2,0,0,,
6/2/25 11:30,21.5,22.5,22.5,,3.7,,,40,29,1.8,1.8,45,764.2,0,0,,
6/2/25 11:40,21.5,22.9,22.9,,5.3,,,40,32,3.6,3.1,315,764.2,0,0,,
6/2/25 11:50,21.5,22.7,22.7,,6,,,40,34,1.6,1.6,22,764.2,0,0,,
6/2/25 12:00,21.6,23.1,23.1,,4.1,,,39,29,2.2,2.2,180,764,0,0,,
6/2/25 12:10,21.6,22.9,22.9,,2.3,,,39,26,3.4,2.9,202,764.1,0,0,,
6/2/25 12:20,21.6,22.9,22.9,,4.9,,,39,31,1.1,1.1,180,764.1,0,0,,
6/2/25 12:30,21.6,23.2,23.2,,3.1,,,39,27,5.6,5.6,135,764,0,0,,
6/2/25 12:40,21.7,23.4,23.4,,2.8,,,39,26,5.4,4.7,225,763.9,0,0,,
6/2/25 12:50,21.7,23.6,23.6,,3.5,,,39,27,3.1,2.7,225,763.9,0,0,,
6/2/25 13:00,21.7,23.7,23.7,,6.5,,,39,33,1.8,1.8,270,763.9,0,0,,
6/2/25 13:10,21.8,24.1,24.1,,2.3,,,39,24,5.4,5.4,225,763.8,0,0,,
6/2/25 13:20,21.8,24.3,24.3,,3.5,,,39,26,2.5,2.5,202,763.8,0,0,,
6/2/25 13:30,21.8,24.5,24.5,,4.4,,,39,27,5.4,5.4,225,763.7,0,0,,
6/2/25 13:40,21.9,24.5,24.5,,1.5,,,39,22,5.4,5.4,225,763.5,0,0,,
6/2/25 13:50,22.4,25,25,,5.8,,,35,29,1.1,1.1,338,763.5,0,0,,
6/2/25 14:00,22.3,25.6,25.6,,4.1,,,35,25,3.4,2.9,225,763.5,0,0,,
6/2/25 14:10,,,,,,,,,,,,,,,,,
6/2/25 14:20,21.9,25.4,25.4,,4,,,38,25,0,0,158,763.5,0,0,,
6/2/25 14:30,21.9,25.5,25.5,,15.1,,26.2,38,52,7.2,6.9,45,763.4,0,0,,
6/2/25 14:40,22,22.4,22.4,,13.7,,,39,58,5.8,5.8,45,763.3,0,0,,
6/2/25 14:50,22,21.2,21.2,,11.2,,,40,53,5.6,5.6,22,763.3,0,0,,
6/2/25 15:00,22,21.8,21.8,,10.9,,,42,50,2.7,2.7,22,763,0,0,,
6/2/25 15:10,22,22.1,22.1,,9.6,,,43,45,5.6,5.6,68,763.1,0,0,,
6/2/25 15:20,22,22.1,22.1,,8.5,,,44,42,3.4,2.9,45,763.1,0,0,,
6/2/25 15:30,22,23,23,,12.6,,,44,52,5.4,5.4,68,763.1,0,0,,
6/2/25 15:40,22,22.4,22.4,,14.5,,,45,61,3.6,3.4,45,763,0,0,,
6/2/25 15:50,22,22.2,22.2,,15.1,,,45,64,5.4,5.4,45,763,0,0,,
6/2/25 16:00,22.1,22.1,22.1,,15.9,,,47,68,5.6,5.6,22,762.8,0,0,,
6/2/25 16:10,22.1,21.9,21.9,,14,,,48,61,5.4,5.4,22,762.8,0,0,,
6/2/25 16:20,22.1,22.4,22.4,,11.7,,,48,51,0,0,22,762.8,0,0,,
6/2/25 16:30,22.1,23,23,,10.4,,,49,45,5.4,5.4,45,762.7,0,0,,
6/2/25 16:40,22.1,23.3,23.3,,12.3,,,49,50,3.6,3.1,315,762.7,0,0,,
6/2/25 16:50,22.1,24.3,24.3,,9,,,49,38,4,3.6,292,762.7,0,0,,
6/2/25 17:00,22,25.5,25.5,,4.1,,,48,25,1.3,1.3,225,762.6,0,0,,
6/2/25 17:10,22.1,26.9,26.9,,4.7,,26.1,47,24,2,2,202,762.6,0,0,,
6/2/25 17:20,22.1,27.5,27.5,,3.4,,26.4,46,21,2.9,2.9,225,762.6,0,0,,
6/2/25 17:30,22.2,27.5,27.5,,2.7,,26.4,44,20,2.5,2.5,248,762.5,0,0,,
6/2/25 17:40,22.2,26.6,26.6,,13.7,,26.7,43,45,5.4,5.4,315,762.5,0,0,,
6/2/25 17:50,22.2,24.8,24.8,,7.5,,,43,33,1.8,1.8,90,762.5,0,0,,
6/2/25 18:00,22.2,24.8,24.8,,2.2,,,43,23,3.6,3.1,225,762.6,0,0,,
6/2/25 18:10,22.2,25.6,25.6,,1.7,,,42,21,5.4,5.4,158,762.6,0,0,,
6/2/25 18:20,22.2,25.8,25.8,,10.4,,26,41,38,5.4,5.4,338,762.6,0,0,,
6/2/25 18:30,22.2,25,25,,5.2,,,41,28,1.1,1.1,248,762.7,0,0,,
6/2/25 18:40,22.3,25.4,25.4,,4,,,40,25,0,0,248,762.7,0,0,,
6/2/25 18:50,22.2,25.5,25.5,,2.4,,,39,22,2,2,22,762.7,0,0,,
6/2/25 19:00,22.2,25.3,25.3,,2.7,,,39,23,4.3,3.8,202,762.6,0,0,,
6/2/25 19:10,,,,,,,,,,,,,,,,,
6/2/25 19:20,22.3,24.9,24.9,,3,,,38,24,1.6,1.6,202,762.7,0,0,,
6/2/25 19:30,22.1,24.5,24.5,,3.3,,,38,25,0,0,158,762.7,0,0,,
6/2/25 19:40,22.1,23.9,23.9,,3.2,,,37,26,1.3,1.3,158,762.5,0,0,,
6/2/25 19:50,22,23.3,23.3,,3.2,,,37,27,0,0,158,762.5,0,0,,
6/2/25 20:00,22,22.6,22.6,,3.7,,,37,29,0,0,158,762.4,0,0,,
6/2/25 20:10,22,21.7,21.7,,5.9,,,36,36,0,0,158,762.4,0,0,,
6/2/25 20:20,22,21,21,,4.1,,,36,33,0,0,158,762.4,0,0,,
6/2/25 20:30,21.9,20.8,20.8,,6.7,,,36,40,0,0,158,762.4,0,0,,
6/2/25 20:40,21.9,20.1,20.1,,6,,,36,40,0,0,158,762.4,0,0,,
6/2/25 20:50,21.8,19.4,19.4,,5.8,,,36,41,1.1,1.1,158,762.4,0,0,,
6/2/25 21:00,21.8,19.1,19.1,,6.4,,,36,44,1.1,1.1,158,762.4,0,0,,
6/2/25 21:10,21.8,18.7,18.7,,5.4,,,36,42,1.3,1.3,158,762.4,0,0,,
6/2/25 21:20,,,,,,,,,,,,,,,,,
6/2/25 21:30,,,,,,,,,,,,,,,,,
6/2/25 21:40,,,,,,,,,,,,,,,,,
6/2/25 21:50,,,,,,,,,,,,,,,,,
6/2/25 22:00,,,,,,,,,,,,,,,,,
6/2/25 22:10,21.6,17.3,17.3,,4.5,,,35,43,1.6,1.6,158,762.8,0,0,,
6/2/25 22:20,21.6,17.2,17.2,,4.1,,,34,42,1.8,1.8,158,762.8,0,0,,
6/2/25 22:30,21.5,17.3,17.3,,3.9,,,35,41,1.8,1.8,158,763,0,0,,
6/2/25 22:40,21.5,17.3,17.3,,2,,,34,36,1.8,1.8,158,763,0,0,,
6/2/25 22:50,21.5,17.4,17.4,,4,,,34,41,2.2,2.2,158,763,0,0,,
6/2/25 23:00,21.5,16.9,16.9,,4.2,,,33,43,2.2,2.2,180,763,0,0,,
6/2/25 23:10,21.5,16.6,16.6,,3.9,,,33,43,2.7,2.7,180,763.2,0,0,,
6/2/25 23:20,21.5,16.5,16.5,,3.3,,,33,41,2.7,2.7,180,763.2,0,0,,
6/2/25 23:30,21.5,16.3,16.3,,3.9,,,33,44,1.8,1.8,180,763,0,0,,
6/2/25 23:40,21.4,16.1,16.1,,3.7,,,31,44,2.7,2.7,180,763.3,0,0,,
6/2/25 23:50,21.5,16,16,,3.6,,,29,44,2.5,2.5,180,763.3,0,0,,
6/3/25 0:00,21.5,15.9,15.9,,3.9,,,29,45,2,2,180,763.3,0,0,,
6/3/25 0:10,21.5,15.7,15.7,,5,,,29,49,2.2,2.2,180,763.6,0,0,,
6/3/25 0:20,,,,,,,,,,,,,,,,,
6/3/25 0:30,,,,,,,,,,,,,,,,,
6/3/25 0:40,21.5,15.8,15.8,,4.7,,,27,48,2.7,2.7,180,763.7,0,0,,
6/3/25 0:50,21.4,15.5,15.5,,5.4,,,27,51,2.5,2.5,180,763.7,0,0,,
6/3/25 1:00,21.4,15.5,15.5,,3.6,,,29,45,2.5,2.5,180,763.7,0,0,,
6/3/25 1:10,21.3,15.7,15.7,,3.1,,,29,43,2,2,180,763.5,0,0,,
6/3/25 1:20,21.3,15.9,15.9,,4.2,,,29,46,2.2,2.2,180,763.5,0,0,,
6/3/25 1:30,,,,,,,,,,,,,,,,,
6/3/25 1:40,,,,,,,,,,,,,,,,,
6/3/25 1:50,21.4,15.1,15.1,,4,,,29,48,2.9,2.7,202,763.4,0,0,,
6/3/25 2:00,21.2,15.1,15,,2.2,,,29,42,4.9,4.3,180,763.3,0,0,,
6/3/25 2:10,21.5,15.6,15.6,,3,,,29,43,2.5,2.5,202,763.1,0,0,,
6/3/25 2:20,21.5,15.9,16,,3.5,,,29,44,4.3,3.8,180,763.1,0,0,,
6/3/25 2:30,21.2,15.8,16,,2.8,,,29,42,3.6,3.4,180,763.2,0,0,,
6/3/25 2:40,21.3,16.2,16.4,,3.2,,,30,42,4,3.6,202,763,0,0,,
6/3/25 2:50,21.6,16.2,16.4,,3.8,,,30,44,4,3.6,202,763,0,0,,
6/3/25 3:00,21.2,15.9,15.9,,4.2,,,30,46,2.7,2.7,180,763,0,0,,
6/3/25 3:10,21.3,15.7,15.6,,4.6,,,31,48,5.1,4.7,180,762.8,0,0,,
6/3/25 3:20,21.6,15.6,15.6,,5.1,,,31,50,2.7,2.7,180,762.8,0,0,,
6/3/25 3:30,21.2,15.3,15.3,,5.1,,,33,51,2.5,2.5,202,762.8,0,0,,
6/3/25 3:40,21.3,15,15,,5.7,,,33,54,2.5,2.5,180,762.6,0,0,,
6/3/25 3:50,21.6,15,15.1,,5.7,,,33,54,4,3.4,202,762.6,0,0,,
6/3/25 4:00,21.2,15.1,15.1,,6.3,,,34,56,2.2,2.2,202,762.9,0,0,,
6/3/25 4:10,21.3,14.6,14.7,,6.8,,,34,60,3.8,3.4,202,763.2,0,0,,
6/3/25 4:20,21.6,14.3,14.3,,6.8,,,34,61,2.5,2.5,202,763.2,0,0,,
6/3/25 4:30,21.1,14.3,14.3,,6.8,,,36,61,2.5,2.5,202,763,0,0,,
6/3/25 4:40,21.4,14.1,14.1,,7.4,,,36,64,2.5,2.5,202,763.2,0,0,,
6/3/25 4:50,21.5,14.1,14.1,,7.1,,,36,63,2.7,2.7,202,763.2,0,0,,
6/3/25 5:00,21,14.2,14.2,,7.5,,,37,64,2.2,2.2,202,763,0,0,,
6/3/25 5:10,21.5,14.1,14.1,,7.6,,,37,65,2.5,2.5,180,763.1,0,0,,
6/3/25 5:20,21.3,14.1,14,,7.6,,,38,65,4.7,3.8,202,763.1,0,0,,
6/3/25 5:30,21.1,14.3,14.3,,7.6,,,38,64,2.2,2.2,180,762.9,0,0,,
6/3/25 5:40,21.5,14.4,14.4,,7.9,,,38,65,2,2,202,763,0,0,,
6/3/25 5:50,21.1,14.3,14.3,,8.2,,,39,67,1.8,1.8,202,763,0,0,,
6/3/25 6:00,21.2,14.1,14.1,,8,,,39,67,1.1,1.1,202,763.2,0,0,,
6/3/25 6:10,21.5,14,14,,8.4,,,39,69,1.3,1.3,202,763.9,0,0,,
6/3/25 6:20,21,13.7,13.7,,8.7,,,40,72,0,0,202,763.9,0,0,,
6/3/25 6:30,21.3,13.5,13.5,,8.6,,,39,72,0,0,202,764.5,0,0,,
6/3/25 6:40,21.5,13.7,13.7,,8.9,,,40,73,0,0,202,764.8,0,0,,
6/3/25 6:50,21.1,13.9,13.9,,9,,,41,73,2.5,2.5,202,764.8,0,0,,
6/3/25 7:00,21.5,14.5,14.5,,9,,,40,69,2.7,2.7,202,764.9,0,0,,
6/3/25 7:10,21.6,15.1,15.1,,9.2,,,41,68,1.8,1.8,202,765,0,0,,
6/3/25 7:20,21.2,15.7,15.7,,9.3,,,42,66,2,2,180,765,0,0,,
6/3/25 7:30,21.5,16.1,16.2,,9.5,,,42,65,4.3,4,180,765.3,0,0,,
6/3/25 7:40,21.8,16.4,16.4,,9.8,,,42,65,2.5,2.5,202,765.1,0,0,,
6/3/25 7:50,21.5,16.7,16.7,,9.8,,,44,64,2,2,135,765.1,0,0,,
6/3/25 8:00,21.4,17,17.4,,10.1,,,44,64,3.6,3.1,202,765.3,0,0,,
6/3/25 8:10,21.7,17.5,17.5,,10.4,,,44,63,2.2,2.2,202,765.1,0,0,,
6/3/25 8:20,21.9,17.7,17.7,,10.3,,,43,62,2.5,2.5,202,765.1,0,0,,
6/3/25 8:30,21.9,18.2,18.2,,10.5,,,42,61,4.3,4,225,764.7,0,0,,
6/3/25 8:40,21.5,18.7,18.7,,11.2,,,43,62,2,2,180,764.6,0,0,,
6/3/25 8:50,21.5,19.3,19.3,,10.5,,,43,57,2.9,2.9,202,764.6,0,0,,
6/3/25 9:00,21.5,19.9,19.9,,11.1,,,44,57,5.6,5.6,225,764.6,0,0,,
6/3/25 9:10,21.5,20.3,20.3,,10.9,,,44,55,4.3,4,248,764.4,0,0,,
6/3/25 9:20,21.7,20.9,20.9,,11,,,44,53,4,3.6,202,764.4,0,0,,
6/3/25 9:30,21.7,21.4,21.4,,11.2,,,45,52,5.8,5.1,225,764.5,0,0,,
6/3/25 9:40,21.7,21.9,21.9,,11.2,,,45,51,4.3,4,248,764.5,0,0,,
6/3/25 9:50,21.7,22.5,22.5,,11.9,,,45,51,4.7,4.3,202,764.5,0,0,,
6/3/25 10:00,21.8,22.8,22.8,,11.8,,,46,50,5.4,4.9,202,764.2,0,0,,
6/3/25 10:10,21.8,23.2,23.2,,11.5,,,46,48,5.4,4.9,202,764.3,0,0,,
6/3/25 10:20,21.8,23.9,23.9,,11.5,,,47,46,4.7,4,248,764.3,0,0,,
6/3/25 10:30,21.8,24.2,24.2,,10.8,,,47,43,9.4,8.3,225,763.9,0,0,,
6/3/25 10:40,21.9,24.7,24.7,,11.3,,,47,43,5.4,5.4,158,764.1,0,0,,
6/3/25 10:50,21.9,25.4,25.4,,12.2,,,47,44,1.6,1.6,202,764.1,0,0,,
6/3/25 11:00,21.9,25.8,25.8,,11.6,,26.1,48,41,4.3,3.8,202,764,0,0,,
6/3/25 11:10,22,26.2,26.2,,11.6,,26.3,48,40,2.7,2.7,180,763.8,0,0,,
6/3/25 11:20,22,26.8,26.8,,12.1,,26.7,48,40,3.6,3.1,225,763.8,0,0,,
6/3/25 11:30,22,27.4,27.4,,12.2,,27.1,48,39,5.6,5.6,202,763.6,0,0,,
6/3/25 11:40,22.1,27.3,27.3,,11.7,,26.9,49,38,5.4,4.9,180,763.6,0,0,,
6/3/25 11:50,22.1,27.3,27.3,,11.7,,26.9,49,38,3.4,2.9,225,763.6,0,0,,
6/3/25 12:00,22.1,27.6,27.6,,12,,27.2,49,38,5.4,5.4,225,763.3,0,0,,
6/3/25 12:10,22.2,27.8,27.8,,11.8,,27.3,49,37,4,3.6,180,763.3,0,0,,
6/3/25 12:20,22.1,28.2,28.2,,12.1,,27.6,50,37,8.9,7.6,225,763.3,0,0,,
6/3/25 12:30,22.2,28,28,,13.2,,27.6,50,40,6.9,6.7,202,763.1,0,0,,
6/3/25 12:40,22.3,28.2,28.2,,14.5,,28,51,43,6,6,135,763,0,0,,
6/3/25 12:50,22.3,28.6,28.6,,13.3,,28.1,51,39,5.4,4.7,338,763,0,0,,
6/3/25 13:00,,,,,,,,,,,,,,,,,
6/3/25 13:10,22.3,28.8,28.8,,14.6,,28.6,53,42,6.5,6.3,315,763,0,0,,
6/3/25 13:20,22.4,29,29,,14.8,,28.8,53,42,5.8,5.8,225,763,0,0,,
6/3/25 13:30,22.3,29.5,29.5,,15.3,,29.3,54,42,3.4,2.7,225,762.8,0,0,,
6/3/25 13:40,22.3,29.8,29.8,,15.5,,29.6,54,42,4,3.6,202,762.6,0,0,,
6/3/25 13:50,22.4,30,30,,15.7,,29.9,55,42,6.9,6.7,158,762.6,0,0,,
6/3/25 14:00,22.4,29.9,29.9,,15.3,,29.6,56,41,5.4,4.9,225,762.7,0,0,,
6/3/25 14:10,22.4,30.1,30.1,,15.8,,30,56,42,8.1,7.8,158,762.6,0,0,,
6/3/25 14:20,22.4,30.2,30.2,,17,,30.5,57,45,1.8,1.8,202,762.6,0,0,,
6/3/25 14:30,22.5,30.4,30.4,,16.5,,30.5,57,43,5.6,5.6,158,762.6,0,0,,
6/3/25 14:40,22.5,30.6,30.6,,16.2,,30.6,58,42,6.5,6.3,202,762.4,0,0,,
6/3/25 14:50,22.6,30.9,30.9,,16.2,,30.9,58,41,7.2,6.9,225,762.4,0,0,,
6/3/25 15:00,22.6,30.9,30.9,,16.9,,31.2,59,43,5.4,4.9,180,762.4,0,0,,
6/3/25 15:10,22.6,30.8,30.8,,16.4,,30.9,59,42,5.4,5.4,202,762.3,0,0,,
6/3/25 15:20,22.5,31.1,31.1,,16.7,,31.3,59,42,2,2,225,762.3,0,0,,
6/3/25 15:30,22.6,31.1,31.1,,16.4,,31.1,60,41,7.6,7.6,225,762,0,0,,
6/3/25 15:40,22.5,31.2,31.2,,16.1,,31.1,60,40,10.7,8.9,248,761.8,0,0,,
6/3/25 15:50,22.6,31.4,31.4,,16.7,,31.6,61,41,7.2,6.9,225,761.8,0,0,,
6/3/25 16:00,22.6,31.6,31.6,,16.4,,31.6,61,40,5.6,5.6,202,761.8,0,0,,
6/3/25 16:10,22.6,31.9,31.9,,16.3,,31.9,61,39,3.4,2.7,225,761.7,0,0,,
6/3/25 16:20,22.6,31.9,31.9,,16.7,,32.1,61,40,6.5,6.3,135,761.7,0,0,,
6/3/25 16:30,22.6,31.8,31.8,,15.8,,31.6,61,38,4,3.6,248,761.7,0,0,,
6/3/25 16:40,22.5,31.8,31.8,,15.8,,31.6,61,38,5.4,5.4,225,761.7,0,0,,
6/3/25 16:50,22.5,31.6,31.6,,15.2,,31.2,61,37,6.5,6.3,68,761.7,0,0,,
6/3/25 17:00,22.5,31.8,31.8,,15.3,,31.4,61,37,4.9,4.5,225,761.5,0,0,,
6/3/25 17:10,22.6,31.9,31.9,,15.9,,31.7,61,38,2.9,2.7,112,761.4,0,0,,
6/3/25 17:20,22.6,31.9,31.9,,15.4,,31.6,61,37,6.9,6.7,225,761.4,0,0,,
6/3/25 17:30,22.6,31.9,31.9,,15,,31.4,61,36,5.8,5.8,180,761.5,0,0,,
6/3/25 17:40,22.6,31.7,31.7,,15.3,,31.3,60,37,6.5,6.3,248,761.5,0,0,,
6/3/25 17:50,22.6,31.6,31.6,,16,,31.4,60,39,5.6,5.6,202,761.5,0,0,,
6/3/25 18:00,22.6,31.4,31.4,,15.4,,31.1,60,38,10.3,8.7,202,761.3,0,0,,
6/3/25 18:10,22.6,31.3,31.3,,15.7,,31.1,60,39,4,3.6,202,761.2,0,0,,
6/3/25 18:20,22.6,31.2,31.2,,15.6,,30.9,60,39,6,6,158,761.2,0,0,,
6/3/25 18:30,22.6,31.1,31.1,,16,,30.9,60,40,11.2,9.6,225,761.1,0,0,,
6/3/25 18:40,22.5,30.8,30.8,,16.4,,30.9,61,42,5.4,5.4,202,761,0,0,,
6/3/25 18:50,22.5,30.6,30.6,,16,,30.4,61,41,4.9,4.5,202,761,0,0,,
6/3/25 19:00,22.5,30.4,30.4,,16,,30.4,61,42,5.4,5.4,202,761.1,0,0,,
6/3/25 19:10,22.5,30.3,30.3,,16.4,,30.4,61,43,5.6,5.6,135,761,0,0,,
6/3/25 19:20,22.4,30.1,30.1,,16.5,,30.2,61,44,5.6,5.6,180,761,0,0,,
6/3/25 19:30,22.4,29.9,29.9,,16.3,,30,61,44,5.4,4.7,225,760.8,0,0,,
6/3/25 19:40,22.4,29.7,29.7,,16.5,,29.9,61,45,2.2,2.2,180,760.9,0,0,,
6/3/25 19:50,22.3,29.5,29.5,,16.4,,29.7,61,45,2.5,2.5,202,760.9,0,0,,
6/3/25 20:00,,,,,,,,,,,,,,,,,
6/3/25 20:10,22.3,29.1,29.1,,16.7,,29.3,62,47,1.8,1.8,202,760.9,0,0,,
6/3/25 20:20,22.3,28.7,28.7,,16.6,,29,62,48,3.4,3.1,202,760.9,0,0,,
6/3/25 20:30,22.3,28.5,28.5,,16.2,,28.7,62,47,5.4,5.4,158,760.9,0,0,,
6/3/25 20:40,22.2,28.4,28.4,,16.3,,28.7,62,48,4.7,4.3,202,761,0,0,,
6/3/25 20:50,22.2,28.1,28.1,,16.4,,28.4,62,49,2.9,2.9,202,761,0,0,,
6/3/25 21:00,22.2,27.8,27.8,,16.4,,28.2,62,50,3.4,3.1,202,761,0,0,,
6/3/25 21:10,22.1,27.5,27.5,,16.5,,27.9,62,51,2.2,2.2,202,760.8,0,0,,
6/3/25 21:20,22.1,27.2,27.2,,16.1,,27.6,62,51,5.4,4.9,180,760.8,0,0,,
